1464423209638,352.369506839355
1464425009638,529.4236758560096
1464426809638,602.4618768419015
1464428609638,222.07751579959245
1464430409638,158.67851078402128
1464432209638,30.508559064700403
1464434009638,570.953937440773
1464435809638,874.6704048318819
1464437609638,134.34196656800833
1464439409638,842.3795628384242
1464441209638,578.8814216620992
1464443009638,640.7922491528235
1464444809638,948.821853830409
1464446609638,535.4956747126888
1464448409638,567.9968475397335
1464450209638,216.91895192244016
1464452009638,405.52568559491084
1464453809638,385.3958433126377
1464455609638,242.911148628543
1464457409638,401.0255705328721
1464459209638,621.2728004897434
1464461009638,837.8282480551924
1464462809638,327.82318830874743
1464464609638,464.55711864938445
1464466409638,16.300790259073274
1464468209638,63.510440829820716
1464470009638,690.0793276779197
1464471809638,626.0088006040196
1464473609638,92.87008266855423
1464475409638,126.72124703583421
1464477209638,324.7339535971723
1464479009638,92.21029831348693
1464480809638,145.56347167502426
1464482609638,121.02592027349968
1464484409638,749.9461902818772
1464486209638,978.1359278127215
1464488009638,242.66658178374223
1464489809638,735.7886435389555
1464491609638,449.9621544401666
1464493409638,42.03844494732911
1464495209638,45.55438011773549
1464497009638,108.72700684311631
1464498809638,620.5959809574875
1464500609638,579.9316154550382
1464502409638,291.79780356468785
1464504209638,492.61553047129524
1464506009638,621.53708425254
1464507809638,11.922125135193863
1464509609638,57.74378158097582
1464511409638,218.34638126888163
1464513209638,220.47504423563302
1464515009638,662.6193868987802
1464516809638,237.61064786076648
1464518609638,671.9069047160909
1464520409638,925.9477560347442
1464522209638,988.8268344833061
1464524009638,28.680472323855955
1464525809638,519.4356618566667
1464527609638,448.98229935817244
1464529409638,39.946174058829385
1464531209638,595.9586590183881
1464533009638,212.369573935578
1464534809638,608.0121562971563
1464536609638,250.00177315210647
1464538409638,504.7100055329744
1464540209638,883.7970571754915
1464542009638,797.2186226128151
1464543809638,754.9193136412541
1464545609638,955.5700951285851
1464547409638,107.48288896392688
1464549209638,475.3580700644202
1464551009638,304.66929348869286
1464552809638,334.46903965041184
1464554609638,632.6325329311284
1464556409638,0.30090098069313065
1464558209638,497.11257113544906
1464560009638,98.39488995055734
1464561809638,130.31519935084657
1464563609638,533.9221291165771
1464565409638,498.86147494143484
1464567209638,558.061608364146
1464569009638,191.56634191682954
1464570809638,672.6474781712319
1464572609638,638.1971504100495
1464574409638,689.8369873732273
1464576209638,302.5417859519598
1464578009638,920.8731135002309
1464579809638,256.05962951296266
1464581609638,711.8239206454558
1464583409638,288.6975445178591
1464585209638,117.64095788498929
1464587009638,983.3541273308178
1464588809638,792.7780700661517
1464590609638,767.8207434430852
1464592409638,451.36586789383983
1464594209638,176.29364741895404
1464596009638,927.5837366990472
1464597809638,480.8383910125817
1464599609638,753.0747352017737
1464601409638,586.2243770149614
1464603209638,709.2990951266182
1464605009638,979.68306584343
1464606809638,345.5319448167644
1464608609638,466.3567552409195
1464610409638,455.3206078355041
1464612209638,43.095036684593914
1464614009638,843.7894071992264
1464615809638,225.05242568950035
1464617609638,904.0059042434316
1464619409638,364.09307264870205
1464621209638,952.1134629260334
1464623009638,423.792454679379
1464624809638,488.1332720009571
1464626609638,506.9467962647769
1464628409638,482.90545605092086
1464630209638,387.6804830326579
1464632009638,12.864926303445824
1464633809638,866.8355553190169
1464635609638,535.1460465212997
1464637409638,947.3094898671146
1464639209638,418.42041101718553
1464641009638,381.980252255567
1464642809638,13.05830355509896
1464644609638,863.0485271723464
1464646409638,191.45553053399223
1464648209638,45.885818975508805
1464650009638,440.09763997574856
