1464423209726,165
1464425009726,549
1464426809726,52
1464428609726,152
1464430409726,589
1464432209726,67
1464434009726,10
1464435809726,614
1464437609726,842
1464439409726,157
1464441209726,223
1464443009726,115
1464444809726,210
1464446609726,205
1464448409726,298
1464450209726,87
1464452009726,408
1464453809726,713
1464455609726,396
1464457409726,427
1464459209726,654
1464461009726,248
1464462809726,78
1464464609726,356
1464466409726,153
1464468209726,345
1464470009726,279
1464471809726,882
1464473609726,265
1464475409726,284
1464477209726,130
1464479009726,231
1464480809726,646
1464482609726,680
1464484409726,139
1464486209726,103
1464488009726,45
1464489809726,493
1464491609726,26
1464493409726,429
1464495209726,147
1464497009726,63
1464498809726,226
1464500609726,708
1464502409726,370
1464504209726,726
1464506009726,490
1464507809726,3
1464509609726,516
1464511409726,276
1464513209726,486
1464515009726,642
1464516809726,204
1464518609726,79
1464520409726,603
1464522209726,588
1464524009726,640
1464525809726,645
1464527609726,71
1464529409726,599
1464531209726,339
1464533009726,655
1464534809726,238
1464536609726,560
1464538409726,581
1464540209726,107
1464542009726,277
1464543809726,316
1464545609726,268
1464547409726,12
1464549209726,217
1464551009726,86
1464552809726,324
1464554609726,336
1464556409726,578
1464558209726,347
1464560009726,293
1464561809726,7
1464563609726,155
1464565409726,12
1464567209726,76
1464569009726,428
1464570809726,250
1464572609726,313
1464574409726,123
1464576209726,698
1464578009726,39
1464579809726,582
1464581609726,422
1464583409726,438
1464585209726,362
1464587009726,300
1464588809726,493
1464590609726,218
1464592409726,65
1464594209726,147
1464596009726,935
1464597809726,620
1464599609726,167
1464601409726,235
1464603209726,248
1464605009726,422
1464606809726,126
1464608609726,89
1464610409726,580
1464612209726,20
1464614009726,83
1464615809726,256
1464617609726,272
1464619409726,398
1464621209726,637
1464623009726,14
1464624809726,947
1464626609726,394
1464628409726,791
1464630209726,236
1464632009726,181
1464633809726,484
1464635609726,152
1464637409726,821
1464639209726,9
1464641009726,32
1464642809726,324
1464644609726,14
1464646409726,930
1464648209726,379
1464650009726,463
1464651809726,172
1464653609726,742
1464655409726,344
1464657209726,363
1464659009726,133
1464660809726,186
1464662609726,253
1464664409726,421
1464666209726,385
1464668009726,119
1464669809726,79
1464671609726,835
1464673409726,301
1464675209726,56
1464677009726,295
1464678809726,286
1464680609726,149
1464682409726,233
1464684209726,655
1464686009726,231
1464687809726,888
1464689609726,310
1464691409726,130
1464693209726,911
1464695009726,43
1464696809726,239
1464698609726,581
1464700409726,702
1464702209726,48
1464704009726,103
1464705809726,678
1464707609726,210
1464709409726,301
1464711209726,174
1464713009726,398
1464714809726,207
1464716609726,714
1464718409726,599
1464720209726,508
1464722009726,562
1464723809726,314
1464725609726,525
1464727409726,154
1464729209726,240
1464731009726,346
1464732809726,66
1464734609726,1
1464736409726,345
1464738209726,111
1464740009726,613
1464741809726,500
1464743609726,60
1464745409726,411
1464747209726,82
1464749009726,523
1464750809726,47
1464752609726,142
1464754409726,565
1464756209726,161
1464758009726,194
1464759809726,128
1464761609726,98
1464763409726,379
1464765209726,369
1464767009726,149
1464768809726,208
1464770609726,504
1464772409726,546
1464774209726,360
1464776009726,275
1464777809726,134
1464779609726,403
1464781409726,553
1464783209726,225
1464785009726,70
1464786809726,12
1464788609726,30
1464790409726,131
1464792209726,94
1464794009726,688
1464795809726,185
1464797609726,51
1464799409726,143
1464801209726,473
1464803009726,310
1464804809726,719
1464806609726,616
1464808409726,132
1464810209726,161
1464812009726,663
1464813809726,267
1464815609726,469
1464817409726,459
1464819209726,382
1464821009726,471
1464822809726,695
1464824609726,765
1464826409726,18
1464828209726,89
1464830009726,338
1464831809726,663
1464833609726,210
1464835409726,353
1464837209726,94
1464839009726,233
1464840809726,308
1464842609726,8
1464844409726,14
1464846209726,766
1464848009726,554
1464849809726,473
1464851609726,49
1464853409726,84
1464855209726,601
1464857009726,631
1464858809726,652
1464860609726,499
1464862409726,477
1464864209726,304
1464866009726,437
1464867809726,542
1464869609726,83
1464871409726,249
1464873209726,327
1464875009726,622
1464876809726,900
1464878609726,534
1464880409726,749
1464882209726,171
1464884009726,199
1464885809726,461
1464887609726,194
1464889409726,582
1464891209726,2
1464893009726,263
1464894809726,192
1464896609726,7
1464898409726,439
1464900209726,312
1464902009726,369
1464903809726,87
1464905609726,626
1464907409726,506
1464909209726,175
1464911009726,263
1464912809726,663
1464914609726,128
1464916409726,362
1464918209726,187
1464920009726,476
1464921809726,702
1464923609726,286
1464925409726,775
1464927209726,627
1464929009726,194
1464930809726,199
1464932609726,121
1464934409726,226
1464936209726,360
1464938009726,231
1464939809726,380
1464941609726,182
1464943409726,232
1464945209726,510
1464947009726,410
1464948809726,485
1464950609726,169
1464952409726,142
1464954209726,1
1464956009726,108
1464957809726,255
1464959609726,790
1464961409726,376
1464963209726,560
1464965009726,106
1464966809726,443
1464968609726,1
1464970409726,349
1464972209726,225
1464974009726,406
1464975809726,126
1464977609726,66
1464979409726,673
1464981209726,858
1464983009726,93
1464984809726,365
1464986609726,574
1464988409726,77
1464990209726,835
1464992009726,555
1464993809726,456
1464995609726,352
1464997409726,394
1464999209726,76
1465001009726,111
1465002809726,632
1465004609726,63
1465006409726,43
1465008209726,499
1465010009726,66
1465011809726,380
1465013609726,55
1465015409726,559
1465017209726,698
1465019009726,108
1465020809726,15
1465022609726,327
1465024409726,688
1465026209726,722
1465028009726,316
1465029809726,619
1465031609726,172
1465033409726,233
1465035209726,136
1465037009726,23
1465038809726,765
1465040609726,130
1465042409726,19
1465044209726,563
1465046009726,792
1465047809726,714
1465049609726,136
1465051409726,468
1465053209726,406
1465055009726,238
1465056809726,142
1465058609726,137
1465060409726,471
1465062209726,381
1465064009726,84
1465065809726,382
1465067609726,761
1465069409726,390
1465071209726,255
1465073009726,115
1465074809726,191
1465076609726,63
1465078409726,266
1465080209726,516
1465082009726,236
1465083809726,621
1465085609726,27
1465087409726,107
1465089209726,178
1465091009726,118
1465092809726,446
1465094609726,193
1465096409726,917
1465098209726,568
1465100009726,599
1465101809726,661
1465103609726,232
1465105409726,7
1465107209726,87
1465109009726,522
1465110809726,543
1465112609726,691
1465114409726,826
1465116209726,510
1465118009726,445
1465119809726,424
1465121609726,329
1465123409726,111
1465125209726,80
1465127009726,477
1465128809726,835
1465130609726,276
1465132409726,68
1465134209726,61
1465136009726,89
1465137809726,624
1465139609726,112
1465141409726,543
1465143209726,53
1465145009726,671
1465146809726,60
1465148609726,65
1465150409726,867
1465152209726,112
1465154009726,196
1465155809726,211
1465157609726,708
1465159409726,101
1465161209726,334
1465163009726,153
1465164809726,325
1465166609726,301
1465168409726,327
1465170209726,590
1465172009726,857
1465173809726,350
1465175609726,324
1465177409726,39
1465179209726,55
1465181009726,52
1465182809726,767
1465184609726,3
1465186409726,393
1465188209726,73
1465190009726,437
1465191809726,320
1465193609726,139
1465195409726,22
1465197209726,311
1465199009726,196
1465200809726,200
1465202609726,64
1465204409726,368
1465206209726,526
1465208009726,492
1465209809726,25
1465211609726,161
1465213409726,705
1465215209726,2
1465217009726,150
1465218809726,205
1465220609726,915
1465222409726,35
1465224209726,445
1465226009726,261
1465227809726,352
1465229609726,155
1465231409726,551
1465233209726,587
1465235009726,245
1465236809726,437
1465238609726,52
1465240409726,334
1465242209726,4
1465244009726,596
1465245809726,184
1465247609726,704
1465249409726,171
1465251209726,475
1465253009726,201
1465254809726,264
1465256609726,316
1465258409726,218
1465260209726,98
1465262009726,168
1465263809726,724
1465265609726,265
1465267409726,744
1465269209726,309
1465271009726,433
1465272809726,74
1465274609726,482
1465276409726,115
1465278209726,260
1465280009726,624
1465281809726,50
1465283609726,314
1465285409726,35
1465287209726,499
1465289009726,651
1465290809726,811
1465292609726,376
1465294409726,521
1465296209726,8
1465298009726,688
1465299809726,896
1465301609726,64
1465303409726,100
1465305209726,151
1465307009726,528
1465308809726,183
1465310609726,164
1465312409726,14
1465314209726,148
1465316009726,857
1465317809726,324
1465319609726,811
1465321409726,723
1465323209726,573
1465325009726,817
1465326809726,582
1465328609726,300
1465330409726,645
1465332209726,9
1465334009726,185
1465335809726,360
1465337609726,471
1465339409726,526
1465341209726,130
1465343009726,191
1465344809726,354
1465346609726,848
1465348409726,214
1465350209726,328
1465352009726,74
1465353809726,366
1465355609726,91
1465357409726,424
1465359209726,2
1465361009726,121
1465362809726,227
1465364609726,129
1465366409726,127
1465368209726,197
1465370009726,914
1465371809726,380
1465373609726,66
1465375409726,69
1465377209726,8
1465379009726,11
1465380809726,184
1465382609726,732
1465384409726,449
1465386209726,718
1465388009726,28
1465389809726,273
1465391609726,291
1465393409726,716
1465395209726,617
1465397009726,92
1465398809726,24
1465400609726,172
1465402409726,389
1465404209726,12
1465406009726,786
1465407809726,440
1465409609726,567
1465411409726,807
1465413209726,379
1465415009726,228
1465416809726,158
1465418609726,322
1465420409726,34
1465422209726,131
1465424009726,634
1465425809726,121
1465427609726,220
1465429409726,498
1465431209726,723
1465433009726,463
1465434809726,152
1465436609726,565
1465438409726,99
1465440209726,447
1465442009726,365
1465443809726,655
1465445609726,303
1465447409726,48
1465449209726,596
1465451009726,179
1465452809726,426
1465454609726,546
1465456409726,601
1465458209726,284
1465460009726,42
1465461809726,478
1465463609726,118
1465465409726,466
1465467209726,5
1465469009726,389
1465470809726,765
1465472609726,89
1465474409726,103
1465476209726,80
1465478009726,45
1465479809726,557
1465481609726,271
1465483409726,524
1465485209726,63
1465487009726,166
1465488809726,29
1465490609726,921
1465492409726,194
1465494209726,482
1465496009726,52
1465497809726,96
1465499609726,66
1465501409726,492
1465503209726,169
1465505009726,469
1465506809726,30
1465508609726,466
1465510409726,610
1465512209726,548
1465514009726,900
1465515809726,8
1465517609726,130
1465519409726,180
1465521209726,303
1465523009726,491
1465524809726,749
1465526609726,330
1465528409726,619
1465530209726,446
1465532009726,378
1465533809726,335
